search_keyword,search_country,id,title,company,location,category,contract_type,contract_time,salary_min,salary_max,salary_is_predicted,created,description,is_ai_related,salary_avg,created_date,currency,country_name
customer service,us,5845595395,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Lathrup Village, Oakland County",Customer Services Jobs,,,35925.98,35925.98,1,2026-08-17 18:08:37+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,35925.98,2026-08-17,USD,United States
customer service,us,5845595452,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Dearborn, Wayne County",Customer Services Jobs,,,41856.81,41856.81,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,41856.81,2026-08-17,USD,United States
customer service,us,5845595640,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Redford, Wayne County",Customer Services Jobs,,,38807.14,38807.14,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,38807.14,2026-08-17,USD,United States
customer service,us,5845595477,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"White Lake, Oakland County",Customer Services Jobs,,,40735.99,40735.99,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,40735.99,2026-08-17,USD,United States
customer service,us,5845595736,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Keego Harbor, Oakland County",Customer Services Jobs,,,50385.05,50385.05,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,50385.05,2026-08-17,USD,United States
customer service,us,5845595499,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Bloomfield Village, Oakland County",Customer Services Jobs,,,39193.58,39193.58,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,39193.58,2026-08-17,USD,United States
customer service,us,5845595723,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Wixom, Oakland County",Customer Services Jobs,,,43354.51,43354.51,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,43354.51,2026-08-17,USD,United States
customer service,us,5845595701,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Eastpointe, Macomb County",Customer Services Jobs,,,41434.79,41434.79,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,41434.79,2026-08-17,USD,United States
customer service,us,5845595578,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Plymouth, Wayne County",Customer Services Jobs,,,45010.24,45010.24,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,45010.24,2026-08-17,USD,United States
customer service,us,5845595604,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Dearborn Heights, Wayne County",Customer Services Jobs,,,39578.24,39578.24,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,39578.24,2026-08-17,USD,United States
customer service,us,5845595715,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Melvindale, Wayne County",Customer Services Jobs,,,42274.82,42274.82,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,42274.82,2026-08-17,USD,United States
customer service,us,5845595608,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Huntington Woods, Oakland County",Customer Services Jobs,,,38146.04,38146.04,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,38146.04,2026-08-17,USD,United States
customer service,us,5845595577,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Livonia, Wayne County",Customer Services Jobs,,,39537.46,39537.46,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,39537.46,2026-08-17,USD,United States
customer service,us,5845595430,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Southfield, Oakland County",Customer Services Jobs,,,40317.77,40317.77,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,40317.77,2026-08-17,USD,United States
customer service,us,5845595689,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Inkster, Wayne County",Customer Services Jobs,,,35501.33,35501.33,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,35501.33,2026-08-17,USD,United States
customer service,us,5845595488,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Rochester Hills, Oakland County",Customer Services Jobs,,,36937.83,36937.83,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,36937.83,2026-08-17,USD,United States
customer service,us,5845595425,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Bloomfield, Oakland County",Customer Services Jobs,,,40353.31,40353.31,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,40353.31,2026-08-17,USD,United States
customer service,us,5845595814,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Fraser, Macomb County",Customer Services Jobs,,,49492.34,49492.34,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,49492.34,2026-08-17,USD,United States
customer service,us,5845595490,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Clarkston, Oakland County",Customer Services Jobs,,,46374.81,46374.81,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,46374.81,2026-08-17,USD,United States
customer service,us,5845595517,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Wayne, Wayne County",Customer Services Jobs,,,40426.03,40426.03,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,40426.03,2026-08-17,USD,United States
customer service,us,5845596049,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Hazel Park, Oakland County",Customer Services Jobs,,,36585.95,36585.95,1,2026-08-17 18:08:41+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,36585.95,2026-08-17,USD,United States
customer service,us,5845595594,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Bingham Farms, Oakland County",Customer Services Jobs,,,45245.79,45245.79,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,45245.79,2026-08-17,USD,United States
customer service,us,5845595853,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Canton, Wayne County",Customer Services Jobs,,,31412.51,31412.51,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,31412.51,2026-08-17,USD,United States
customer service,us,5845595482,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Auburn Hills, Oakland County",Customer Services Jobs,,,45949.14,45949.14,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,45949.14,2026-08-17,USD,United States
customer service,us,5845595697,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Hamtramck, Wayne County",Customer Services Jobs,,,46901.73,46901.73,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,46901.73,2026-08-17,USD,United States
customer service,us,5845595839,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Saint Clair Shores, Macomb County",Customer Services Jobs,,,53808.64,53808.64,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,53808.64,2026-08-17,USD,United States
customer service,us,5845595301,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Detroit, Wayne County",Customer Services Jobs,,,38807.14,38807.14,1,2026-08-17 18:08:37+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,38807.14,2026-08-17,USD,United States
customer service,us,5845595575,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Highland Park, Wayne County",Customer Services Jobs,,,38566.99,38566.99,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,38566.99,2026-08-17,USD,United States
customer service,us,5845595564,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Milford, Oakland County",Customer Services Jobs,,,39214.37,39214.37,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,39214.37,2026-08-17,USD,United States
customer service,us,5845595579,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"New Hudson, Oakland County",Customer Services Jobs,,,44090.11,44090.11,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,44090.11,2026-08-17,USD,United States
customer service,us,5845595513,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Franklin, Oakland County",Customer Services Jobs,,,38554.78,38554.78,1,2026-08-17 18:08:39+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,38554.78,2026-08-17,USD,United States
customer service,us,5845595691,Customer Service Representative (Travel Enthusiast) - On-Site,Concentrix,"Drayton Plains, Oakland County",Customer Services Jobs,,,40489.54,40489.54,1,2026-08-17 18:08:40+00:00,"Join a world-class team in Farmington Hills, MI, as a Customer Service Representative! At Concentrix, we’re looking for passionate game-changers to deliver exceptional customer experiences and solutions for one of the world’s best-known brands. If you're ready to grow with a Fortune 500 company with an inclusive, award-winning culture, your new career starts here. (Military veterans are encouraged to apply.) A NEW CAREER POWERED BY YOU Are you looking for a career change with a forward-thinking…",False,40489.54,2026-08-17,USD,United States
artificial intelligence,in,5824555624,Artificial intelligence Developer (Pro Code),WTW,"Thane, Maharashtra",IT Jobs,,full_time,,,0,2026-08-02 01:51:27+00:00,"This job is with WTW, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Description Willis Towers Watson is a leading global advisory, broking and solutions company that helps clients around the world turn risk into a path for growth. With roots dating to 1828, Willis Towers Watson has 45,000 employees serving more than 140 countries. We design and deliver solutions that manage risk, optimi…",True,,2026-08-02,INR,India
artificial intelligence,in,5818524528,Assistant Professor,MIT World Peace University,India,Scientific & QA Jobs,,,,,0,2026-07-28 21:18:40+00:00,"Job Description: Assistant Professor – Data Science, AI with Humanities & Social Sciences Background Position: Assistant Professor – Data Science & Artificial Intelligence (Humanities & Social Sciences) Department: School of Liberal Arts Key Responsibilities: Teach undergraduate and postgraduate courses in Data Science, Artificial Intelligence, and their applications in Humanities and Social Sciences. Develop interdisciplinary curriculum integrating AI, data analytics, ethics, digital humanitie…",True,,2026-07-28,INR,India
artificial intelligence,in,5845683172,Assistant Professor - Computer Science Engineering,Kumaraguru College of Technology,"Coimbatore, Tamil Nadu",Engineering Jobs,,,,,0,2026-08-18 05:08:27+00:00,"Kumaraguru College of Technology invites applications for the position of Assistant Professor / Associate Professor in the departments of Computer Science Engineering, Information Technology, and Artificial Intelligence & Data Science. We are seeking passionate educators and researchers who are eager to inspire the next generation of innovators and contribute to our growing academic community. Educational Background: M.E / M.Tech / M.S / Ph.D. in Computer Science Engineering, Information Techno…",True,,2026-08-18,INR,India
artificial intelligence,in,5834649854,Assistant Professor of Computer Science,PW ,"Patiala, Punjab",Teaching Jobs,,,,,0,2026-08-09 18:11:57+00:00," WE’RE HIRING | ASSISTANT PROFESSORS – PW DIGITAL UNIVERSITY  We are looking for experienced and passionate Assistant Professors to join our academic team for the following programmes:  1. Assistant Professor – BCA & MCA Domain: Computer Applications / Computer Science  2. Assistant Professor – B.Sc. Data Science & B.Sc. Artificial Intelligence Domain: Data Science / Artificial Intelligence / Computer Science  Location: Patiala, Punjab  Work Mode: WFH for initial 1–2 months, followed by relocat…",True,,2026-08-09,INR,India
artificial intelligence,in,5827735875,Assistant Professor in Computer Science & Engineering (AI & ML),Brainware University,"Kolkata, West Bengal",Teaching Jobs,,full_time,,,0,2026-08-04 17:45:09+00:00," We Are Hiring: Assistant Professor in Computer Science & Engineering (AI & ML) Are you a passionate academician in Computer Science, Artificial Intelligence, Machine Learning, Data Science, or allied emerging technologies ? Do you want to build a career in a research-driven, innovation-focused university that values teaching excellence, publications, funded projects, and AI-enabled learning ? Brainware University invites applications from highly motivated, research-oriented, and student-centri…",True,,2026-08-04,INR,India
artificial intelligence,in,5785770808,Senior Manager – Technical (Legal Technology),Novartis,India,IT Jobs,,full_time,,,0,2026-07-03 00:54:11+00:00,"This job is with Novartis, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Summary LI-Hybrid Location: Hyderabad, India Join us at the forefront of legal innovation, where technology meets real-world impact. As a Senior Manager - Technical (Legal Technology), you will help shape how legal services are delivered by building AI-enabled platforms that transform complex workflows into seamles…",True,,2026-07-03,INR,India
artificial intelligence,in,5841754972,Program Lead,Indian Institute of Creative Technologies,"Mumbai, Maharashtra",IT Jobs,,,,,0,2026-08-14 16:34:06+00:00,"We’re Hiring: Lead Programme | IICT, Mumbai The Indian Institute of Creative Technologies (IICT) is looking for a senior, future-focused and hands-on Lead Programme to lead, teach and build IICT’s academic direction in Artificial Intelligence. IICT is building India’s future-facing ecosystem for Animation, VFX, Gaming, Comics, XR/VR, Digital Media, Content Creation and Creative Technologies. This is a teaching  academic leadership role for someone who can make AI practical, exciting and industr…",True,,2026-08-14,INR,India
artificial intelligence,in,5837138989,Sr. Specialist DDIT IES Network Engineering,Novartis,India,IT Jobs,,full_time,,,0,2026-08-12 01:59:20+00:00,"This job is with Novartis, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Summary LI-Hybrid Location: Hyderabad, India Ready to shape the future of intelligent network operations? Join Novartis as a Sr. Specialist DDIT IES Network Engineering and play a key role in transforming our global network landscape through automation, artificial intelligence, and modern infrastructure solutions. …",True,,2026-08-12,INR,India
artificial intelligence,in,5818524786,Freelance Graphic Designer,Innodata Inc.,India,IT Jobs,contract,,,,0,2026-07-28 21:18:59+00:00,"Innodata (NASDAQ: INOD) is a leading data engineering company. With more than 2,000 customers and operations in 13 cities around the world, we are an AI technology solutions provider-of-choice for 4 out of 5 of the world’s biggest technology companies, as well as leading companies across financial services, insurance, technology, law, and medicine. By combining advanced machine learning and artificial intelligence (ML/AI) technologies, a global workforce of subject matter experts, and a high-se…",True,,2026-07-28,INR,India
artificial intelligence,in,5819623199,Freelance Graphic Designer,Innodata Inc.,India,IT Jobs,contract,,,,0,2026-07-29 15:21:21+00:00,"Innodata (NASDAQ: INOD) is a leading data engineering company. With more than 2,000 customers and operations in 13 cities around the world, we are an AI technology solutions provider-of-choice for 4 out of 5 of the world’s biggest technology companies, as well as leading companies across financial services, insurance, technology, law, and medicine. By combining advanced machine learning and artificial intelligence (ML/AI) technologies, a global workforce of subject matter experts, and a high-se…",True,,2026-07-29,INR,India
artificial intelligence,in,5829060313,IT Trainer,L&T EduTech,"Mumbai, Maharashtra",IT Jobs,,,,,0,2026-08-05 17:44:42+00:00,"Position: Subject Matter Expert (SME) About the Role We are looking for a passionate and experienced Subject Matter Expert (SME) to design, develop, and deliver high-quality learning content in emerging technologies. The ideal candidate should possess strong technical expertise, excellent communication skills, and a passion for mentoring engineering students and working professionals. The SME will be responsible for curriculum development, content creation, instructor-led training, hands-on lab…",False,,2026-08-05,INR,India
artificial intelligence,in,5845682898,AI Based Accounting - Norway accountant,SourceIN,"Ahmedabad, Gujarat",Accounting & Finance Jobs,,,,,0,2026-08-18 05:07:59+00:00,"Our Norway-based client is looking for an AI Accounting Specialist who can combine strong accounting knowledge with an interest in artificial intelligence and process automation. The role involves supporting bookkeeping, financial reporting, and accounting operations while working closely with AI-powered accounting solutions. Key Responsibilitie Perform bookkeeping and accounting activities for international clients Prepare month-end and year-end financial reports and reconciliations Finalize a…",True,,2026-08-18,INR,India
artificial intelligence,in,5836625302,Sales Lead - BFSI,Hiresquad Resources,"Mumbai, Maharashtra",Sales Jobs,,,,,0,2026-08-11 16:13:20+00:00,"Role: Sales Lead - BFSI Location: Mumbai - Hybrid - 3 days WFO You have Minimum 7 years of Predominant Sales experience, selling into Banks, Insurance and Fintech companies in India, Middle East and South Asia Experience in selling enterprise solutions in areas related to CRM, Customer Experience The ability to make impactful customer centric solution presentations to customer organizations (CMO/Marketing Director, Product Heads, Digital Heads, Technical Heads) Understand commercials, contracts…",True,,2026-08-11,INR,India
artificial intelligence,in,5301490162,Senior RTL Design Engineer,ACL Digital,"Bangalore, Karnataka",Engineering Jobs,,,,,0,2025-07-14 06:39:50+00:00,"Hi All, Job Location: Bangalore Notice Period: 15 days to 30 Days Minimum: 5 Years 1.Experience in Low power RTL design, microarchitecture, synthesis, timing closure, Low power estimation. Should be proficient in Verilog. 2. Should have experience in optimization of microarchitecture and RTL for area and power reduction. Experience with Arithmetic units, Floating point datapath design is a plus. 3. Should have experience using ASIC design tools such as VCS, Verdi, Design Compiler. Knowledge of …",False,,2025-07-14,INR,India
artificial intelligence,in,5823897793,Assistant Professor,CHANDIGARH UNIVERSITY,India,Scientific & QA Jobs,,,,,0,2026-08-01 17:32:26+00:00,"About the Role At Chandigarh University, We are seeking highly motivated and innovative researchers to join our multidisciplinary research team. The ideal candidates will contribute to cutting-edge research, develop novel solutions, publish high-quality research, and collaborate across disciplines to solve complex real-world challenges. Research Areas : Artificial Intelligence (AI) Data Science Robotics IOT Materials Science Electronics Engineering Mechanical Engineering Responsibilities : • In…",True,,2026-08-01,INR,India
artificial intelligence,in,5846299912,ASA 1 CA Fresher (Stat Audit),Deloitte,India,Accounting & Finance Jobs,,,,,0,2026-08-18 13:09:56+00:00,"Audit Senior Assistant We are proud to have a culture that is collaborative and enables our people to develop and grow as professionals. We are investing in new innovations in data analytics and artificial intelligence using cutting-edge applications to differentiate our approach to audit. Join us as an Audit Senior Assistant, and you will help us to strengthen our reputation for quality and innovation. Work you’ll do As an Audit Senior Assistant in the audit practice, you will provide assuranc…",True,,2026-08-18,INR,India
artificial intelligence,in,3529447919,Artificial Intelligence,RandomTrees,"Hyderabad, Telangana",IT Jobs,,full_time,1000000.0,1500000.0,0,2022-09-28 06:58:21+00:00,"Expert in Machine Learning (ML) & Natural Language Processing (NLP). Expert in Python, Pytorch and Data Structures. Experience in ML model life cycle (Data preparation, Model training and Testing and ML Ops). Strong experience in NLP, NLU and NLU using transformers & deep learning. Experience in federated learning is a plus Experience with knowledge graphs and ontology. Responsible for developing, enhancing, modifying, optimizing and/or maintaining applications, pipelines and codebase in order …",True,1250000.0,2022-09-28,INR,India
